ticker,name,company_id,publisher_status_id,company_type_id,industry_groups_id,company_nature_id,created_at,audited
بیوتیک,آنتی بیوتیک سازی ایران,432339.0,1,1,43,1000000,2025-10-29 09:11:47,False
آهن ریل کاران,آهن ریل کاران,810753.0,-1,-1,-1,1000000,2025-10-29 09:11:47,False
آهنگ آتیه,موسسه فرهنگی هنری آهنگ آتیه,751046.0,4,1,-1,1000000,2025-10-29 09:11:47,False
آوا,آوای معیار,46430684.0,3,1,46,1000002,2025-10-29 09:11:47,False
آوا پزشک ایرانیان,آوا پزشک ایرانیان,751141.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
آوا پزشک سلامت ایرانیان,آوا پزشک سلامت ایرانیان,751140.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
آواپارس,بیمه اتکایی آوای پارس,660365.0,1,1,66,1000006,2025-10-29 09:11:47,False
آوای پردیس سلامت,آوای پردیس سلامت,751153.0,4,-1,-1,1000002,2025-10-29 09:11:47,False
آوای سلامت,آوای فناوری اطلاعات سلامت,751151.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
آوای هنر,آوای هنر سلامت,751016.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
آواک,صنایع ارتباطی آوا,731006.0,1,1,73,1000005,2025-10-29 09:11:47,False
آوند,ثابت آوند مفید,46430860.0,3,1,46,1000002,2025-10-29 09:11:47,False
آیمکو,بین المللی مهندسی مشاور مواد معدنی,791439.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
آینده,بازرگانی صنعتی آینده سازان بهشت پارس,11102.0,1,1,1,1000005,2025-10-29 09:11:47,False
آینده اندیش نگر,گروه مالی سپه,810679.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
آینده سازان صنعت سیمان,آینده سازان صنعت سیمان,812187.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
آینده گستر ,اینده گستر,791231.0,4,1,-1,1000002,2025-10-29 09:11:47,False
الگوریتم بازار,اختصاصی بازارگردانی کوشا الگوریتم,46430318.0,3,1,46,1000002,2025-10-29 09:11:47,False
آکام,ثابت آکام,46430950.0,3,0,46,1000002,2025-10-29 09:11:47,False
آکنتور,کنتورسازی ایران,331202.0,1,1,33,1000000,2025-10-29 09:11:47,False
اب و برق کیش,اب و برق کیش,811218.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
اب وفاضلاب استان تهران,اب وفاضلاب استان تهران,811516.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
ابتکار,پرتو ابتکار هدف,46431164.0,3,1,46,1000002,2025-10-29 09:11:47,False
ابتکار آفرینان افق اندیشه,ابتکار آفرینان افق اندیشه,812380.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
ابنیه,ابنیه و ساختمان پدیده شاندیز,701075.0,1,1,70,1000001,2025-10-29 09:11:47,False
ابنیه سازان صنعتی بنا پارس ویرا,ابنیه سازان صنعتی بنا پارس ویرا,812132.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
ابنیه گستر راسپینا,ابنیه گستر راسپینا,811347.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
خاک,خدمات مهندسی آب و خاک کشور,452092.0,1,-1,45,1000000,2025-10-29 09:11:47,False
اپال,فرآوری معدنی اپال کانی پارس,139903.0,1,0,13,1000002,2025-10-29 09:11:47,False
اپال فولاد شرق پارسیان,اپال فولاد شرق پارسیان,812181.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
اپرداز,آتیه داده پرداز,731002.0,1,1,73,1000005,2025-10-29 09:11:47,False
اتاپ,افق تامین انرژی پارس,751023.0,4,1,-1,1000000,2025-10-29 09:11:47,False
اتحاد بازار,اختصاصی بازارگردانی اتحاد بازار سرمایه,46430730.0,3,-1,46,1000002,2025-10-29 09:11:47,False
اتحاد ثابت,اتحاد آرمان اقتصاد,46430701.0,3,1,46,1000002,2025-10-29 09:11:47,False
اتوبوسرانی اصفهان,واحد اتوبوسرانی اصفهان و حومه,751174.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
اتوبوسرانی تهران,اتوبوس رانی تهران و حومه,751056.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
اتی ساز,اتی ساز,811589.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
اتکاسا,بیمه اتکایی سامان,660363.0,1,1,66,1000006,2025-10-29 09:11:47,False
اتکام,بیمه اتکایی امین,660306.0,1,0,66,1000006,2025-10-29 09:11:47,False
اتکای,بیمه اتکایی ایرانیان,660308.0,1,1,66,1000006,2025-10-29 09:11:47,False
اجداد سپیدان کوثر,مجتمع تولیدی اجداد سپیدان کوثر,811212.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
احداث,پایانه احداث,751319.0,4,1,-1,1000000,2025-10-29 09:11:47,False
احداث صنایع و معادن سرزمین پارس,احداث صنایع و معادن سرزمین پارس,811018.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
احداث صنعت,احداث صنعت,810027.0,5,-1,-1,1000000,2025-10-29 09:11:47,False
احداث نگهداری و بهر ه برداری آزاد راه خرم آباد پل زال,احداث نگهداری و بهر ه برداری آزاد راه خرم آباد پل زال,811381.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
احداث نگهداری و بهره برداری آزاد راه ارومیه تبریز,احداث نگهداری و بهره برداری آزاد راه ارومیه تبریز,812406.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
احداث نگهداری و بهره برداری آزاد راه اصفهان شیراز,احداث نگهداری و بهره برداری آزاد راه اصفهان شیراز,811384.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
احداث نگهداری و بهره برداری آزاد راه ساوه سلفچگان,احداث نگهداری و بهره برداری آزاد راه ساوه سلفچگان,811380.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
احداث نگهداری و بهره برداری آزاد راه شرق سپاهان,احداث نگهداری و بهره برداری آزاد راه شرق سپاهان,791503.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
احداث نگهداری و بهره برداری آزاد راه شهید همت کرج,احداث نگهداری و بهره برداری آزاد راه شهید همت کرج,810776.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
احداث نگهداری و بهره برداری آزاد راه مراغه- سراجو- هشترود,احداث نگهداری و بهره برداری آزاد راه مراغه سراجو هشترود,810680.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
احداث نگهداری و بهره برداری آزادراه کنارگذر شرق سیرجان,احداث نگهداری و بهره برداری آزادراه کنارگذر شرق سیرجان,812415.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
احداث نگهداری و بهره برداری آزاده راه کربلا,احداث نگهداری و بهره برداری آزاده راه کربلا,811385.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
احداث نگهداری و بهره برداری از آزاد راه پل زال اندیمشک,احداث نگهداری و بهره برداری از آزاد راه پل زال اندیمشک,811386.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
احداث نگهداری و بهره برداری از آزاد راه کنار گذر قائم شهر ساری,احداث نگهداری و بهره برداری از آزاد راه کنار گذر قائم شهر ساری,811383.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
احداث نگهداری وبهره برداری از آزادراه اهوازبندرامام,احداث نگهداری وبهره برداری از آزادراه اهوازبندرامام,811635.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
احداث و بهره برداری آزاد راه تهران - شمال,احداث و بهره برداری آزاد راه تهران شمال,810474.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
احداث و توسعه پروژه های ویژه مپنا,احداث و توسعه پروژه های ویژه مپنا,812310.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
احداث و توسعه ریلی مپنا,احداث و توسعه ریلی مپنا,812296.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
احداث و توسعه نیروگاههای مپنا توسعه یک,احداث و توسعه نیروگاههای مپنا توسعه یک,812323.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
احداث و نگهداری و بهره برداری آزاد راه تبریز اندیشه شهر سهند,احداث و نگهداری و بهره برداری آزاد راه تبریز اندیشه شهر سهند,811382.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
احداث وتوسعه نیروگاههای سیکل ترکیبی مپنا توسعه دو,احداث وتوسعه نیروگاههای سیکل ترکیبی مپنا توسعه دو,812304.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
احداث، نگهداری و بهره برداری آزاد راه کنار گذر شمالی مشهد,احداث نگهداری و بهره برداری از آزاد راه کنار گذر شمالی مشهد,810471.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
احداث، نگهداری و بهره برداری و انتقال قطعه سه آزاد راه کنارگذر شرقی اص,احداث نگهداری و بهره برداری و انتقال قطعه سه آزاد راه کنار گذر شرقی اصفهان,810480.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
احداث، نگهداری، بهره برداری و انتقال آزاد راه مشهد - چناران - قوچان,احداث نگهداری و بهره برداری و انتقال آزاد راه مشهد چناران قوچان,810472.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
احداث،نگهداری،بهره برداری و انتقال کنار گذر شمالی کرج,احداث نگهداری بهره برداری و انتقال کنارگذر شمالی کرج,810481.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
احیا,احیاء استیل فولاد بافت,271078.0,1,1,27,1000000,2025-10-29 09:11:47,False
اخابر,مخابرات ایران,642001.0,1,0,64,1000005,2025-10-29 09:11:47,False
دانایان بازار,اختصاصی بازارگردانی دانایان,46430791.0,3,-1,46,1000002,2025-10-29 09:11:47,False
اخشان,اخشان خراسان,12190.0,1,1,1,1000008,2025-10-29 09:11:47,False
اداری شهر,خدمات اداری شهر,751052.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
ارتباط مشترک شهر,ارتباط مشترک شهر,751066.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
ارتباطات پرشیا,ارتباطات پرشیا,791143.0,4,-1,-1,1000000,2025-10-29 09:11:47,False
ارتباطات پیوسته ایرانیان,ارتباطات پیوسته ایرانیان,,-1,-1,-1,1000005,2025-10-29 09:11:47,False
ارتباطات زیر ساخت,ارتباطات زیر ساخت,810141.0,5,-1,-1,1000005,2025-10-29 09:11:47,False
ارتباطات مبین نت,ارتباطات مبین نت,811554.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
ارج,ارج,811971.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
ارجان صنعت,بین المللی ارجان صنعت فارس خوزستان,751315.0,4,1,-1,1000000,2025-10-29 09:11:47,False
ارزش,صندوق سرمایه گذاری ارزش آفرین بیدار,46430680.0,3,0,46,1000002,2025-10-29 09:11:47,False
ارزش آفرین اطلس,ارزش آفرین اطلس,811333.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
ارزش آفرین بازار,اختصاصی بازارگردانی ارزش آفرین صندوق بازنشستگی کشوری,46430251.0,3,1,46,1000002,2025-10-29 09:11:47,False
ارزش آفرینان ایده پایدار‏,ارزش آفرینان ایده پایدار,811699.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
ارزش صبا,ارزش آفرینان صبا,751264.0,4,1,-1,1000001,2025-10-29 09:11:47,False
ارزش مسکن,املاک و مستغلات مدیریت ارزش مسکن,46430890.0,3,1,46,1000001,2025-10-29 09:11:47,False
ارزش کاوان ثابت,ارزش کاوان ایرانیان,46430806.0,3,1,46,1000002,2025-10-29 09:11:47,False
ارغوان,جسورانه ارغوان,46430952.0,3,1,46,1000002,2025-10-29 09:11:47,False
ارفع,آهن و فولاد ارفع,271011.0,1,1,27,1000000,2025-10-29 09:11:47,False
ارفع کرمان,ارفع سازان کرمان,791342.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
ارگ جدید,خدمات مسافرتی ارگ جدید,771032.0,4,-1,77,1000005,2025-10-29 09:11:47,False
ارگ مسکن جنوب,ارگ مسکن جنوب,811423.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
ارمغان الماس سهام,مشترک گنجینه ارمغان الماس,4630187.0,3,1,46,1000002,2025-10-29 09:11:47,False
ارمغان تجارت مهرگان,ارمغان تجارت مهرگان,811789.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
اروند,پتروشیمی اروند,441303.0,1,0,44,1000000,2025-10-29 09:11:47,False
اروند کک ایرانیان,اروند کک ایرانیان,811837.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
اروندان,کشتی سازی اروندان,751269.0,4,1,-1,1000000,2025-10-29 09:11:47,False
ارکیده,در اوراق بهادار با درآمد ثابت ارکیده,46431109.0,3,0,46,1000002,2025-10-29 09:11:47,False
ازادراه قزوین رشت,ازادراه قزوین رشت,811284.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
ازمحاسب,افق زرین محاسب,791029.0,4,1,-1,1000002,2025-10-29 09:11:47,False
ازمون جاده ای خودرو,ازمون جاده ای خودرو,812048.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
اس سی تی بانکرز کیش,اس سی تی بانکرز کیش,811511.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
اساما,گروه ارتباطات ماهواره ای سامان,642055.0,1,-1,64,1000005,2025-10-29 09:11:47,False
استارز,جسورانه ستاره برتر,46430725.0,3,1,46,1000002,2025-10-29 09:11:47,False
استقلال,باشگاه فرهنگی ورزشی استقلال ایران,940100.0,1,1,94,1000005,2025-10-29 09:11:47,False
استیل,بخشی صنایع مفید,46430966.0,3,0,46,1000002,2025-10-29 09:11:47,False
اسفراین,مجتمع صنعتی اسفراین,271067.0,1,1,27,1000000,2025-10-29 09:11:47,False
اسکان ایران,اسکان ایران,811494.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
اشراق,مجتمع کشت و صنعت اشراق,13091.0,1,-1,1,1000000,2025-10-29 09:11:47,False
اطداتک,خدمات فناوری اطلاعات رفاه ایرانیان,751346.0,4,-1,-1,1000000,2025-10-29 09:11:47,False
اطلاع رسانی ملت بازار,اطلاع رسانی ملت بازار,811307.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
اطلس,صندوق سرمایه گذاری توسعه اطلس مفید,46430606.0,3,1,46,1000002,2025-10-29 09:11:47,False
اطلس بازار,اختصاصی بازارگردانی پویا اطلس,46430908.0,3,1,46,1000002,2025-10-29 09:11:47,False
اطلس پالایش نفت جی اورند,اطلس پالایش نفت جی اروند,810905.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
اطلس مس,خدماتی اطلس مس کویر,791336.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
